Wave[A],Flux[ergs A-1 cm-2 s-2](Orig),Flux[erg A-1 cm-2 s-2](cont+line+filt)
5295.01513671875,4.77558926196732E-16,4.10860887291056E-16
5293.92529296875,4.50588116680567E-16,4.24247091160227E-16
5292.83544921875,4.24247091160227E-16,4.50588116680567E-16
5291.74560546875,4.68119369127545E-16,4.24247091160227E-16
5290.65576171875,4.11956853750897E-16,4.11956853750897E-16
5289.5654296875,3.80813964041859E-16,4.03223674955279E-16
5288.4755859375,4.03223674955279E-16,4.03223674955279E-16
5287.3857421875,4.73546790308847E-16,4.32356605993645E-16
5286.2958984375,4.32356605993645E-16,4.68538578526868E-16
5285.2060546875,4.68538578526868E-16,4.68538578526868E-16
5284.11572265625,4.87579754993762E-16,4.68538578526868E-16
5283.02587890625,4.13766428028468E-16,4.29389795671782E-16
5281.93603515625,4.29389795671782E-16,4.29389795671782E-16
5280.84619140625,4.57118889596408E-16,4.51011244489597E-16
5279.755859375,4.51011244489597E-16,4.51011244489597E-16
5278.666015625,4.49368668492696E-16,4.51011244489597E-16
5277.576171875,4.60609009887394E-16,4.49368668492696E-16
5276.48583984375,4.18796178711273E-16,4.44592286099076E-16
5275.39599609375,4.44592286099076E-16,4.33487586442969E-16
5274.30615234375,4.33487586442969E-16,4.33487586442969E-16
5273.2158203125,4.15293168740529E-16,4.33487586442969E-16
5272.1259765625,4.68718257596619E-16,4.15293168740529E-16
5271.03564453125,3.8602685515926E-16,4.09190439512953E-16
5269.94580078125,4.09190439512953E-16,4.0791893629768E-16
5268.85595703125,4.0791893629768E-16,4.0791893629768E-16
5267.765625,3.86668573275801E-16,3.96831144433875E-16
5266.67578125,3.96831144433875E-16,3.96831144433875E-16
5265.58544921875,4.10138434817053E-16,3.96831144433875E-16
5264.49560546875,3.27394059733266E-16,3.90990047140093E-16
5263.4052734375,3.90990047140093E-16,3.27394059733266E-16
5262.3154296875,2.90738294027041E-16,3.53368676667725E-16
5261.22509765625,3.53368676667725E-16,3.14638134197447E-16
5260.134765625,3.14638134197447E-16,3.20720134278873E-16
5259.044921875,3.20720134278873E-16,3.14638134197447E-16
5257.95458984375,3.07605032142123E-16,3.20720134278873E-16
5256.86474609375,3.581238708851E-16,3.07605032142123E-16
5255.7744140625,2.85724716379573E-16,3.581238708851E-16
5254.68408203125,4.19507358823444E-16,3.43474478413984E-16
5253.59423828125,3.43474478413984E-16,4.19507358823444E-16
5252.50390625,4.19745938446765E-16,4.19745938446765E-16
5251.41357421875,4.51492222001947E-16,4.19745938446765E-16
5250.3232421875,4.14844569283169E-16,4.14844569283169E-16
5249.2333984375,4.12647539856793E-16,4.12647539856793E-16
5248.14306640625,3.8890430659333E-16,4.12647539856793E-16
5247.052734375,4.29782475293336E-16,4.17250742173298E-16
5245.96240234375,4.17250742173298E-16,4.17250742173298E-16
5244.87255859375,4.06120401903435E-16,4.06120401903436E-16
5243.7822265625,3.65404606993021E-16,4.06120401903436E-16
5242.69189453125,4.1602077290978E-16,3.97936852861124E-16
5241.6015625,3.97936852861124E-16,3.97936852861124E-16
5240.51123046875,2.8483996156999E-16,3.97936852861124E-16
5239.4208984375,4.78742587463164E-16,3.6713610314112E-16
5238.33056640625,3.6713610314112E-16,4.78742587463164E-16
5237.240234375,4.93993537660045E-16,4.06329154055612E-16
5236.14990234375,4.06329154055612E-16,4.11057282923344E-16
5235.0595703125,4.11057282923344E-16,4.06329154055612E-16
5233.96923828125,3.74309195478662E-16,4.11057282923344E-16
5232.87939453125,4.17703260702109E-16,4.17703260702109E-16
5231.78857421875,4.57178189402487E-16,4.17703260702109E-16
5230.6982421875,3.73299052440779E-16,3.99949798867005E-16
5229.60791015625,3.99949798867005E-16,3.99949798867005E-16
5228.517578125,4.36464977618065E-16,4.20275110148579E-16
5227.42724609375,4.20275110148579E-16,4.20275110148579E-16
5226.3369140625,4.18822713562416E-16,4.20275110148579E-16
5225.24658203125,4.41551747735436E-16,4.18822713562416E-16
5224.15625,4.05198427716173E-16,4.05198427716173E-16
5223.06591796875,3.38182560666674E-16,4.05198427716173E-16
5221.9755859375,4.57600684583784E-16,4.30556997588094E-16
5220.884765625,4.30556997588094E-16,4.30556997588094E-16
5219.79443359375,3.48903697334485E-16,4.06689151219711E-16
5218.7041015625,4.06689151219711E-16,4.06689151219711E-16
5217.61376953125,4.24392040335071E-16,4.06689151219711E-16
5216.5234375,3.93173591978415E-16,3.93173591978415E-16
5215.4326171875,3.5459764471183E-16,3.93173591978415E-16
5214.34228515625,4.4784216865563E-16,3.84519781714026E-16
5213.251953125,3.84519781714026E-16,3.84519781714026E-16
5212.1611328125,3.72520612398059E-16,3.84519781714026E-16
5211.07080078125,4.25810604131273E-16,3.72520612398059E-16
5209.98046875,3.32098683877875E-16,4.162506333877E-16
5208.8896484375,4.162506333877E-16,3.98305917689388E-16
5207.79931640625,3.98305917689388E-16,3.98305917689388E-16
5206.70849609375,3.58233088283878E-16,3.95877378056077E-16
5205.6181640625,3.95877378056077E-16,3.93525522036017E-16
5204.52783203125,3.93525522036017E-16,3.93525522036017E-16
5203.43701171875,3.1798801561087E-16,3.22851004917531E-16
5202.3466796875,3.22851004917531E-16,3.1798801561087E-16
5201.255859375,2.52682521163603E-16,3.21014623370668E-16
5200.16552734375,3.21014623370668E-16,3.21014623370668E-16
5199.07470703125,3.86189827386453E-16,3.21014623370668E-16
5197.984375,3.14514944946089E-16,3.14514944946089E-16
5196.8935546875,3.00191573471137E-16,3.14514944946089E-16
5195.802734375,3.37191354550282E-16,3.00191573471137E-16
5194.71240234375,2.93431960818252E-16,2.97758869038588E-16
5193.62158203125,2.97758869038588E-16,2.97758869038588E-16
5192.53125,3.72376859657253E-16,3.19432958527679E-16
5191.4404296875,3.19432958527679E-16,3.37462531707182E-16
5190.349609375,3.37462531707182E-16,3.37462531707182E-16
5189.25927734375,3.63898747628344E-16,3.37462531707182E-16
5188.16845703125,3.36743569920972E-16,3.6144972016504E-16
5187.07763671875,3.61449720165041E-16,3.51591686027099E-16
5185.98681640625,3.51591686027099E-16,3.6144972016504E-16
5184.896484375,4.12968117783945E-16,3.81279579817616E-16
5183.8056640625,3.81279579817616E-16,3.81279579817616E-16
5182.71484375,3.65239241015427E-16,3.81279579817616E-16
5181.6240234375,3.86254667979147E-16,3.65239241015427E-16
5180.533203125,3.28015416523302E-16,3.28015416523302E-16
5179.44287109375,2.96117778768357E-16,3.28015416523302E-16
5178.35205078125,3.40881288920908E-16,2.96117778768357E-16
5177.26123046875,2.8944921895887E-16,2.8944921895887E-16
5176.17041015625,2.87075881499465E-16,2.8944921895887E-16
5175.07958984375,3.47659051570794E-16,2.87075881499465E-16
5173.98876953125,2.71317981091036E-16,3.13013187404633E-16
5172.89794921875,3.13013187404633E-16,2.95308641942814E-16
5171.80712890625,2.95308641942814E-16,2.95308641942814E-16
5170.71630859375,2.3792886180424E-16,2.6943716836475E-16
5169.62548828125,2.6943716836475E-16,2.54872117986159E-16
5168.53466796875,2.54872117986159E-16,2.67598579238268E-16
5167.44384765625,2.67598579238268E-16,2.67598579238268E-16
5166.35302734375,2.83497718971639E-16,2.83497718971639E-16
5165.26220703125,2.89578839594637E-16,2.89578839594637E-16
5164.17138671875,3.25853489002527E-16,2.89578839594637E-16
5163.08056640625,2.50963869145184E-16,2.50963869145184E-16
5161.9892578125,2.20637438795344E-16,2.50963869145184E-16
5160.8984375,2.97248657198739E-16,2.59541671988901E-16
5159.8076171875,2.59541671988901E-16,2.59541671988901E-16
5158.716796875,2.50162822035741E-16,2.59541671988901E-16
5157.6259765625,2.84269305326676E-16,2.50162822035741E-16
5156.53466796875,2.12447023712785E-16,2.84269305326676E-16
5155.44384765625,4.30045354836076E-16,2.71889169046047E-16
5154.35302734375,2.71889169046047E-16,3.42328943115184E-16
5153.26220703125,3.42328943115184E-16,3.42328943115184E-16
5152.1708984375,3.73598959014133E-16,3.73598959014133E-16
5151.080078125,3.75650681041316E-16,3.75650681041316E-16
5149.9892578125,4.04751175129432E-16,3.75650681041316E-16
5148.89794921875,2.98435811152589E-16,4.04751175129432E-16
5147.80712890625,4.6299526250372E-16,3.281346367415E-16
5146.7158203125,3.281346367415E-16,3.281346367415E-16
5145.625,3.1189146112113E-16,3.281346367415E-16
5144.5341796875,3.38445107793099E-16,3.38445107793099E-16
5143.44287109375,3.84087166474242E-16,3.38445107793099E-16
5142.35205078125,3.37320099587798E-16,3.78929061183171E-16
5141.2607421875,3.78929061183171E-16,3.37320099587798E-16
5140.169921875,3.33093115116331E-16,3.74325304324783E-16
5139.07861328125,3.74325304324783E-16,3.33093115116331E-16
5137.98779296875,2.74880122453886E-16,3.38940460381005E-16
5136.896484375,3.38940460381005E-16,3.38940460381005E-16
5135.80517578125,3.51238907171898E-16,3.38940460381005E-16
5134.71435546875,3.33501561020942E-16,3.33501561020942E-16
5133.623046875,2.79350468424649E-16,3.33501561020942E-16
5132.5322265625,3.88379634092303E-16,3.37552328669829E-16
5131.44091796875,3.37552328669829E-16,3.88379634092303E-16
5130.349609375,4.178679364802E-16,3.97659186741487E-16
5129.25830078125,3.2082450572275E-16,3.97659186741487E-16
5128.16748046875,3.70289494527766E-16,3.975732469264E-16
5127.076171875,3.06169591435027E-16,3.97487285265297E-16
5125.98486328125,3.32640714598621E-16,3.97401340459482E-16
5124.8935546875,3.28128670012015E-16,3.97315412737554E-16
5123.802734375,3.54526104397338E-16,3.97229540762861E-16
5122.71142578125,3.50853496151822E-16,3.97143647886587E-16
5121.6201171875,2.97058192465835E-16,3.97057772779879E-16
5120.52880859375,3.43177346094114E-16,3.9697191567133E-16
5119.4375,4.27123696884838E-16,3.96886076789535E-16
5118.34619140625,3.34562716618072E-16,3.96800256363087E-16
5117.2548828125,4.02465570541319E-16,3.96714454620586E-16
5116.1640625,3.32720392164526E-16,3.96628710167932E-16
5115.07275390625,3.99361815064801E-16,3.9654294647048E-16
5113.9814453125,4.02566064603647E-16,3.96457202142649E-16
5112.89013671875,3.66276785789734E-16,3.96371477413036E-16
5111.798828125,3.84726094676012E-16,3.96285772510233E-16
5110.70751953125,4.28590834050099E-16,3.96200087662835E-16
5109.61572265625,3.29846590471901E-16,3.96114384775348E-16
5108.5244140625,4.15833027615858E-16,3.9602874073377E-16
5107.43310546875,3.68353546904931E-16,3.95943117433483E-16
5106.341796875,3.64469676289807E-16,3.9585751510308E-16
5105.25048828125,4.13342792440833E-16,3.95771933971155E-16
5104.1591796875,4.02193070998346E-16,3.95686374266301E-16
5103.06787109375,4.07644615413288E-16,3.95600836217113E-16
5101.9765625,3.82245751257624E-16,3.95515320052188E-16
5100.884765625,3.77095050887397E-16,3.95429787752726E-16
5099.79345703125,4.09343955852546E-16,3.95344316052149E-16
5098.7021484375,3.5737191363629E-16,3.95258866921719E-16
5097.61083984375,3.46372377311633E-16,3.95173440590026E-16
5096.51904296875,3.82864061045155E-16,3.95087999079086E-16
5095.427734375,3.59796473317656E-16,3.95002619041113E-16
5094.33642578125,3.97912805948681E-16,3.94917262487761E-16
5093.24462890625,3.30925387074228E-16,3.94831891472728E-16
5092.1533203125,3.78708038082334E-16,3.94746582585172E-16
5091.06201171875,3.85823001680962E-16,3.94661297868122E-16
5089.97021484375,4.05421380684525E-16,3.9457599940788E-16
5088.87890625,3.82182499072288E-16,3.94490763728701E-16
5087.787109375,3.34808514770872E-16,3.94405514785866E-16
5086.69580078125,3.92899128157214E-16,3.94320329059344E-16
5085.60400390625,3.41186685657424E-16,3.94235130549112E-16
5084.5126953125,3.6805347423371E-16,3.94149995690031E-16
5083.4208984375,3.76625471041562E-16,3.94064848527597E-16
5082.32958984375,3.72467172780602E-16,3.93979765450744E-16
5081.23779296875,3.66954431779291E-16,3.93894670551304E-16
5080.146484375,3.91976598986906E-16,3.93809640171465E-16
5079.0546875,3.45531606231906E-16,3.93724598450213E-16
5077.962890625,3.55551380208219E-16,3.93639583667304E-16
5076.87158203125,3.06229651806107E-16,3.93554634054304E-16
5075.77978515625,3.52989141938721E-16,3.93469673822479E-16
5074.68798828125,4.12787453817811E-16,3.93384741215596E-16
5073.5966796875,3.80313472346242E-16,3.93299874428012E-16
5072.5048828125,3.0562357965943E-16,3.93214997745107E-16
5071.4130859375,3.90791350857187E-16,3.93130149373747E-16
5070.3212890625,3.24324840039939E-16,3.93045329542832E-16
5069.22998046875,3.89819375476839E-16,3.92960576395665E-16
5068.13818359375,3.28467447456714E-16,3.92875814319324E-16
5067.04638671875,3.8987832191136E-16,3.92791081470027E-16
5065.95458984375,4.25021536251461E-16,3.92706378076677E-16
5064.86279296875,3.29940819357979E-16,3.92621704368178E-16
5063.77099609375,3.83498697392745E-16,3.92537060573427E-16
5062.67919921875,3.66582697253173E-16,3.92452446921325E-16
5061.58740234375,3.05528652302043E-16,3.92367863640775E-16
5060.49560546875,3.81730366340515E-16,3.92283310960677E-16
5059.404296875,3.5356306190586E-16,3.92198826903479E-16
5058.3125,3.64060330192108E-16,3.9211433609705E-16
5057.22021484375,4.34247539329871E-16,3.92029838812113E-16
5056.12841796875,3.89480995299415E-16,3.91945410822838E-16
5055.03662109375,3.97353092753418E-16,3.91861014578522E-16
5053.94482421875,4.30887808511459E-16,3.91776650308065E-16
5052.85302734375,3.65422217778553E-16,3.91692318240368E-16
5051.76123046875,4.32699657204843E-16,3.91608018604333E-16
5050.66943359375,3.89695708225376E-16,3.9152375162886E-16
5049.57763671875,3.22920502426783E-16,3.91439517542853E-16
5048.48583984375,3.65518785931404E-16,3.91355316575209E-16
5047.3935546875,4.06747792590022E-16,3.91271111320277E-16
5046.3017578125,4.62184890421796E-16,3.91186977291135E-16
5045.2099609375,3.70752954560557E-16,3.91102877067162E-16
5044.1181640625,3.24565576950297E-16,3.91018810877263E-16
5043.02587890625,4.20569059477453E-16,3.90934741376674E-16
5041.93408203125,4.15325359080665E-16,3.90850743957096E-16
5040.84228515625,3.82762045852826E-16,3.90766781258398E-16
5039.75,3.7427577672017E-16,3.9068281598256E-16
5038.658203125,3.92489735296238E-16,3.90598923428104E-16
5037.56640625,3.23474458886147E-16,3.90515066281333E-16
5036.47412109375,4.25219501306706E-16,3.90431207291893E-16
5035.38232421875,3.57484109767598E-16,3.90347421663281E-16
5034.2900390625,3.2061560732504E-16,3.90263634682199E-16
5033.1982421875,4.0414522452316E-16,3.90179921487763E-16
5032.10595703125,3.29771246891242E-16,3.90096207431463E-16
5031.01416015625,3.47383171285512E-16,3.90012567587217E-16
5029.921875,3.30813674016397E-16,3.89928927372123E-16
5028.830078125,3.89441855980388E-16,3.89845361794079E-16
5027.73779296875,3.53165107960139E-16,3.89761796336614E-16
5026.64599609375,3.68117161185176E-16,3.89678305940788E-16
5025.5537109375,4.56553111954056E-16,3.89594816157376E-16
5024.46142578125,3.55802405701327E-16,3.89511364563209E-16
5023.36962890625,3.04549367181766E-16,3.89427988666844E-16
5022.27734375,3.35233112976159E-16,3.89344614121469E-16
5021.18505859375,3.837852426831E-16,3.89261278452863E-16
5020.0927734375,4.03778755277368E-16,3.89177981890235E-16
5019.0009765625,4.35265973585051E-16,3.89094761872222E-16
5017.90869140625,3.24404913990793E-16,3.89011544191436E-16
5016.81640625,3.44328656437079E-16,3.8892836630415E-16
5015.72412109375,3.83786294636258E-16,3.88845228439574E-16
5014.6318359375,3.1056408792147E-16,3.88762130826915E-16
5013.5400390625,3.38272450052968E-16,3.88679110815105E-16
5012.44775390625,3.3020111258267E-16,3.88596094375656E-16
5011.35546875,2.49050295875593E-16,3.88513118875645E-16
5010.26318359375,3.43711353162917E-16,3.88430184544284E-16
5009.1708984375,3.37997070156812E-16,3.88347291610777E-16
5008.07861328125,3.58866111739563E-16,3.88264440304337E-16
5006.986328125,3.13761406789691E-16,3.8818163085417E-16
5005.89404296875,3.46836302330218E-16,3.88098863489484E-16
5004.8017578125,4.11001657343256E-16,3.88016138439488E-16
5003.70947265625,3.01152108612742E-16,3.87933455933392E-16
5002.6171875,2.99360173796297E-16,3.87850816200402E-16
5001.52490234375,3.87328254667105E-16,3.87768219469726E-16
5000.4326171875,3.87588230695604E-16,3.87685665970574E-16
4999.33984375,3.47073662358444E-16,3.87603119057669E-16
4998.24755859375,3.34800829380656E-16,3.87520652728772E-16
4997.1552734375,2.92418810923698E-16,3.87438230319126E-16
4996.06298828125,3.45681779217754E-16,3.87355852057937E-16
4994.970703125,3.68094419232869E-16,3.87273518174418E-16
4993.8779296875,4.08373829606884E-16,3.87191192122231E-16
4992.78564453125,4.19093363088376E-16,3.87108947701767E-16
4991.693359375,3.72474632185076E-16,3.87026748346699E-16
4990.6005859375,4.07864720233355E-16,3.8694455757129E-16
4989.50830078125,3.45925063182655E-16,3.86862449055038E-16
4988.416015625,3.64952560067451E-16,3.86780386291909E-16
4987.3232421875,3.59542887314534E-16,3.86698332857691E-16
4986.23095703125,3.41166762074899E-16,3.86616362309142E-16
4985.138671875,4.33783552769048E-16,3.86534438201444E-16
4984.0458984375,4.13236625463573E-16,3.86452524172827E-16
4982.95361328125,3.53755017879972E-16,3.86370693655473E-16
4981.86083984375,4.46986545161987E-16,3.86288873717863E-16
4980.7685546875,3.75593075962876E-16,3.86207137708094E-16
4979.67578125,4.17013664930551E-16,3.86125412779144E-16
4978.5830078125,3.81413887258734E-16,3.86043735709364E-16
4977.49072265625,3.46030761975688E-16,3.85962143191569E-16
4976.39794921875,3.19169759803513E-16,3.85880562507031E-16
4975.3056640625,3.56001232127316E-16,3.85799066790034E-16
4974.212890625,4.10816237640054E-16,3.85717583408392E-16
4973.1201171875,3.26290781231785E-16,3.85636149033292E-16
4972.02783203125,3.57717661015121E-16,3.85554800248342E-16
4970.93505859375,4.25336338031542E-16,3.85473464552722E-16
4969.84228515625,3.5932438038683E-16,3.8539217855209E-16
4968.74951171875,3.63187347155258E-16,3.85310942475961E-16
4967.6572265625,3.42337135953134E-16,3.85229792818722E-16
4966.564453125,3.9035246250022E-16,3.85148657257585E-16
4965.4716796875,3.72554590992389E-16,3.85067572309394E-16
4964.37890625,4.18297826435593E-16,3.84986538203671E-16
4963.2861328125,3.80344298169241E-16,3.84905555169925E-16
4962.193359375,4.13518322372631E-16,3.84824623437678E-16
4961.1005859375,4.44285547675606E-16,3.84743743236443E-16
4960.0078125,4.3306631725363E-16,3.84662914795737E-16
4958.9150390625,3.80298811397065E-16,3.84582138345072E-16
4957.822265625,4.47124865862855E-16,3.8450141411397E-16
4956.7294921875,3.28172294414613E-16,3.84420742331942E-16
4955.63671875,3.96207143202566E-16,3.84340123228507E-16
4954.5439453125,4.34974302642456E-16,3.8425955703318E-16
4953.451171875,4.39846696220648E-16,3.84179043975476E-16
4952.3583984375,4.24425319024312E-16,3.84098584284912E-16
4951.265625,4.714518821745E-16,3.84018178191003E-16
4950.1728515625,4.11837189171273E-16,3.83937825923263E-16
4949.080078125,4.25912900565011E-16,3.83857527711214E-16
4947.9873046875,3.81023911084003E-16,3.83777283784366E-16
4946.89404296875,3.76062956020128E-16,3.83697058553621E-16
4945.80126953125,4.10236769827692E-16,3.83616923910239E-16
4944.70849609375,4.01387282820504E-16,3.83536844240712E-16
4943.61572265625,4.32645238426122E-16,3.83456819774552E-16
4942.5224609375,4.2658771274408E-16,3.8337681502134E-16
4941.4296875,4.34772329841999E-16,3.8329690167539E-16
4940.33642578125,3.32606058157351E-16,3.83217008551477E-16
4939.24365234375,3.87818426016236E-16,3.8313720724421E-16
4938.15087890625,3.69275317936636E-16,3.83057462288097E-16
4937.0576171875,4.33541718686325E-16,3.82977738318375E-16
4935.96484375,3.90718898658788E-16,3.82898106778554E-16
4934.87158203125,4.57195935183895E-16,3.82818496735241E-16
4933.77880859375,4.02441136067187E-16,3.82738979530184E-16
4932.685546875,4.39539171424143E-16,3.82659484332167E-16
4931.5927734375,4.6303029635993E-16,3.82580082380349E-16
4930.49951171875,4.20575141571061E-16,3.82500702946511E-16
4929.40673828125,4.11522993990309E-16,3.82421417166406E-16
4928.3134765625,4.03490446437946E-16,3.82342154415631E-16
4927.22021484375,3.42644274511438E-16,3.82262950364104E-16
4926.12744140625,3.88390514054045E-16,3.82183840576885E-16
4925.0341796875,4.14592044277047E-16,3.82104754586851E-16
4923.94091796875,4.34831240101154E-16,3.82025727985431E-16
4922.84814453125,3.91686009775971E-16,3.81946796257973E-16
4921.7548828125,4.42024351312427E-16,3.81867889096477E-16
4920.66162109375,3.77232330443601E-16,3.81789042012962E-16
4919.568359375,3.91763999011101E-16,3.81710255237256E-16
4918.47509765625,3.74554366959429E-16,3.81631528999184E-16
4917.38232421875,3.8496937378812E-16,3.81552898649166E-16
4916.2890625,3.68216071913522E-16,3.81474294148531E-16
4915.19580078125,3.84561431691647E-16,3.81395750874898E-16
4914.1025390625,3.69679033250469E-16,3.81317269058087E-16
4913.00927734375,4.17217205624287E-16,3.81238848927923E-16
4911.916015625,3.38952484498971E-16,3.81160490714232E-16
4910.82275390625,3.80171555725815E-16,3.81082194646835E-16
4909.7294921875,4.58788073236347E-16,3.81003960955556E-16
4908.63623046875,4.27664310369467E-16,3.80925789870221E-16
4907.54296875,3.86699663355432E-16,3.8084768162065E-16
4906.44970703125,3.73239267355408E-16,3.8076963643667E-16
4905.3564453125,3.69267263844447E-16,3.80691654548103E-16
4904.2626953125,3.80242389076611E-16,3.80613701398478E-16
4903.16943359375,4.05615789304298E-16,3.80535846818736E-16
4902.076171875,3.71506024643018E-16,3.80458056223979E-16
4900.98291015625,3.77120050270742E-16,3.80380329844033E-16
4899.8896484375,4.37473054469068E-16,3.80302667908721E-16
4898.7958984375,4.57548336403573E-16,3.80225036005244E-16
4897.70263671875,4.23680564202531E-16,3.80147503677713E-16
4896.609375,4.1512487520531E-16,3.80070036484387E-16
4895.51611328125,4.26191771825097E-16,3.79992634655096E-16
4894.42236328125,3.38398190108755E-16,3.79915263893822E-16
4893.3291015625,3.74939514825779E-16,3.79837993511515E-16
4892.2353515625,4.25356096619107E-16,3.79760754715994E-16
4891.14208984375,4.03830650603766E-16,3.79683616700374E-16
4890.048828125,4.05268719539394E-16,3.79606545198114E-16
4888.955078125,3.67442816418299E-16,3.79529506061499E-16
4887.86181640625,4.41568766480231E-16,3.79452568305383E-16
4886.76806640625,3.96157226712775E-16,3.79375663434706E-16
4885.67431640625,4.00040474626334E-16,3.79298826057133E-16
4884.5810546875,4.22484727058064E-16,3.79222090659821E-16
4883.4873046875,3.12593578311638E-16,3.79145388928463E-16
4882.39404296875,3.51297192523673E-16,3.79068789576661E-16
4881.30029296875,3.69442854436158E-16,3.78992224411634E-16
4880.20654296875,3.25345075343039E-16,3.78915727890167E-16
4879.11328125,3.61847911015289E-16,3.78839334346472E-16
4878.01953125,3.75134254979542E-16,3.78762975771613E-16
4876.92578125,3.35545503579899E-16,3.78686686530602E-16
4875.83203125,4.16039475794302E-16,3.78610466853576E-16
4874.73876953125,3.85282488119751E-16,3.78534350950537E-16
4873.64501953125,3.9311481583281E-16,3.78458271060557E-16
4872.55126953125,3.83831120325688E-16,3.78382261424848E-16
4871.45751953125,3.48715920938572E-16,3.78306322273548E-16
4870.36376953125,3.84627830251452E-16,3.78230453836785E-16
4869.27001953125,3.65426488456911E-16,3.78154656344691E-16
4868.17626953125,3.86785332797113E-16,3.78078930027397E-16
4867.08251953125,3.55997963109535E-16,3.78003275115038E-16
4865.98876953125,3.45659845696632E-16,3.77927691837744E-16
4864.89501953125,3.83301190044106E-16,3.77852180425644E-16
4863.80126953125,4.3041275427404E-16,3.77776741108877E-16
4862.70751953125,3.39780427882339E-16,3.77701374117565E-16
4861.61376953125,4.15138448467127E-16,3.7762607968185E-16
4860.52001953125,3.75551136361749E-16,3.77550858031854E-16
4859.42626953125,4.0041466709207E-16,3.77475709397716E-16
4858.33251953125,3.00721283171223E-16,3.77400634009566E-16
4857.23876953125,3.54675843719963E-16,3.77325632097533E-16
4856.14453125,3.80895319571209E-16,3.77250670458155E-16
4855.05078125,3.3760671369958E-16,3.77175816221814E-16
4853.95703125,3.60574938065504E-16,3.77101036152092E-16
4852.86328125,3.33901085065756E-16,3.77026330479117E-16
4851.76904296875,3.29829720619616E-16,3.76951666132291E-16
4850.67529296875,3.92420644980429E-16,3.76877109976681E-16
4849.58154296875,3.34962472935203E-16,3.76802628908316E-16
4848.4873046875,3.84484764180846E-16,3.76728189957331E-16
4847.3935546875,3.86833589631723E-16,3.76653859787633E-16
4846.29931640625,3.67321382113328E-16,3.76579572263354E-16
4845.20556640625,3.4217689165731E-16,3.76505393913265E-16
4844.111328125,3.75210617426134E-16,3.76431258737042E-16
4843.017578125,4.13195100996823E-16,3.76357233127491E-16
4841.92333984375,3.74403479068951E-16,3.76283251220676E-16
4840.82958984375,3.79357723161371E-16,3.76209379272608E-16
4839.7353515625,3.88426478764171E-16,3.76135551556546E-16
4838.6416015625,4.25698737107558E-16,3.76061834190899E-16
4837.54736328125,4.35290523423305E-16,3.75988161586942E-16
4836.453125,4.00914924750719E-16,3.75914566901951E-16
4835.359375,3.61639971485346E-16,3.75841083154147E-16
4834.26513671875,4.24672879402689E-16,3.75767644963388E-16
4833.1708984375,4.89929461667718E-16,3.75694285382815E-16
4832.07666015625,4.49471302195542E-16,3.75621004642869E-16
4830.98291015625,4.13535932937582E-16,3.75547835621055E-16
4829.888671875,3.93303287281019E-16,3.75474713218244E-16
4828.79443359375,3.99237394527527E-16,3.75401670347276E-16
4827.7001953125,4.17741532253528E-16,3.75328707238593E-16
4826.60595703125,4.0843537802074E-16,3.75255824122633E-16
4825.51171875,4.67050424136022E-16,3.75183021229836E-16
4824.41748046875,4.13263168696813E-16,3.75110298790645E-16
4823.3232421875,4.11512771361427E-16,3.75037657035499E-16
4822.22900390625,3.91775486454285E-16,3.74965096194835E-16
4821.134765625,2.80617392478342E-16,3.74892616499096E-16
4820.04052734375,4.14267818593684E-16,3.74820218178722E-16
4818.9462890625,4.6782627741953E-16,3.74747901464155E-16
4817.85205078125,3.66056826112293E-16,3.74675666585829E-16
4816.7578125,3.30440952829244E-16,3.7460351377419E-16
4815.66357421875,5.039117462097E-16,3.74531443259677E-16
4814.5693359375,4.16771697175441E-16,3.74459455272728E-16
4813.47509765625,4.82384995454806E-16,3.74387550043785E-16
4812.38037109375,3.51292841112488E-16,3.74315695772654E-16
4811.2861328125,4.2422045109171E-16,3.74243956788227E-16
4810.19189453125,4.08553834696087E-16,3.7417230125323E-16
4809.09716796875,3.97646567611492E-16,3.74100697479352E-16
4808.0029296875,3.62002505116075E-16,3.74029209572026E-16
4806.90869140625,4.44355424364451E-16,3.73957805805552E-16
4805.81396484375,3.74295065027984E-16,3.7388645460443E-16
4804.7197265625,4.39123945947231E-16,3.73815219848784E-16
4803.62548828125,3.70208844859205E-16,3.73744069925414E-16
4802.53076171875,4.36666538151705E-16,3.73672973372551E-16
4801.4365234375,3.4146297037888E-16,3.73601993843162E-16
4800.341796875,3.15684035481175E-16,3.73531068221607E-16
4799.24755859375,3.90945350049677E-16,3.73460260008372E-16
4798.15283203125,4.14084576691598E-16,3.73389506240711E-16
4797.05810546875,3.62152453991122E-16,3.73318838765234E-16
4795.9638671875,4.14127826987978E-16,3.73248289274615E-16
4794.869140625,3.62225064346455E-16,3.73177795037008E-16
4793.7744140625,4.87362724859177E-16,3.73107387783729E-16
4792.68017578125,4.1872155665269E-16,3.73037099090921E-16
4791.58544921875,3.99264898613767E-16,3.72966866459489E-16
4790.49072265625,4.27805020188526E-16,3.7289672150453E-16
4789.396484375,4.38122093906065E-16,3.72826695684728E-16
4788.3017578125,4.42318569971307E-16,3.72756726735595E-16
4787.20703125,4.39639253219654E-16,3.72686846155075E-16
4786.1123046875,4.17351140503257E-16,3.7261705417392E-16
4785.017578125,4.59227425476202E-16,3.72547351022877E-16
4783.9228515625,3.75105897904655E-16,3.72477736932695E-16
